row_role,model_id,task,evaluation_role,case_id,backend,setup_id,setup_identity_status,setup_identity_candidates,comparison_backend,run_id,variant,runtime_precision_identity,runtime_numeric_input_identity,runtime_numeric_input_sha256,runtime_input_encoding_identity,runtime_input_encoding_sha256,runtime_numeric_input_identity_status,repetition_index,repetition_id,repetition_count_requested,repetition_count_attempted,repetition_count_valid,repetition_status,repetition_aggregation,repetition_runtime_scope,repetition_independence_verified,runner_regime,direction,buildable,runtime_executable,measurement_payload_present,measurement_valid,terminal_failure,terminal_reason,terminal_reason_scope,runner_returncode,runner_signal_number,runtime_failure_evidence_source,runtime_failure_evidence_line_number,contract_consistent,task_quality_tier,task_quality_status,task_quality_decision,task_quality_gate_reason,task_quality_gate_reasons,contract_gate_reason,eligibility_gate_reason,eligibility_status,task_quality_metric,task_quality_candidate,task_quality_reference,task_quality_delta,task_quality_ci_low,task_quality_ci_high,task_quality_margin,task_quality_bootstrap_repetitions_requested,task_quality_bootstrap_repetitions,task_quality_bootstrap_engine,task_quality_bootstrap_skipped_reason,task_quality_bootstrap_elapsed_s,task_quality_bootstrap_candidate_event_count,task_quality_bootstrap_reference_event_count,quality_policy_sha256,runtime_quality_policy_sha256,quality_policy_match,benchmark_task_requested,benchmark_task_used,validation_dataset_task,validation_requested_count,validation_evaluated_count,validation_cardinality_status,validation_cardinality_pass,performance_eligible,performance_claim_eligible,performance_claim_exclusion_reasons,precision_quality_binding_verified,accuracy_gate_pass,ranking_eligible,energy_eligible,energy_claim_eligible,pareto_eligible,exclusion_reason,latency_ms,cycle_ms,throughput_fps,average_power_w,average_power_ci_low_w,average_power_ci_high_w,energy_per_work_j,energy_per_work_sample_stddev_j,energy_per_work_ci_low_j,energy_per_work_ci_high_j,energy_repeat_n,energy_confidence_level,energy_scope,energy_window,prediction_rank,predicted_cycle_ms,predicted_fps,prediction_score,row_status
performance_observation,yolo26s,detection,development,b002,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.39757145604404553,0.40753480524311103,-0.009963349199065497,-0.009963349199065497,-0.009963349199065497,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,6.449178796028718,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,13.10873031616211,12.055225268175656,82.9515813893482,,,,,,,,,,,,40,43.1383200176157,23.18124580631898,0.29459773222675306,available
performance_observation,yolo26s,detection,development,b005,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,inconclusive,inconclusive,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.39953693251973843,0.40753480524311103,-0.007997872723372601,-0.013676960653125693,-0.0022997847729925086,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,227.26042425597552,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,9.842348098754883,9.286063686224885,107.68825562583832,,,,,,,,,,,,11,35.708053811570345,28.004886664418933,0.06531953352650538,available
performance_observation,yolo26s,detection,development,b038,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.3987847275624402,0.40753480524311103,-0.00875007768067082,-0.00875007768067082,-0.00875007768067082,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,6.231031476985663,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,9.008121490478516,8.455088092225857,118.27197884779737,,,,,,,,,,,,1,5.700459279517279,175.42446160315018,-0.12771943044642609,available
performance_observation,yolo26s,detection,development,b042,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.39763046905887084,0.40753480524311103,-0.009904336184240192,-0.009904336184240192,-0.009904336184240192,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,5.436479856958613,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,49.54252243041992,36.2018432775089,27.62290285426625,,,,,,,,,,,,17,4.774524134242805,209.44495658279686,0.13750920157238175,available
performance_observation,yolo26s,detection,development,b118,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,inconclusive,inconclusive,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.3997995000321529,0.40753480524311103,-0.00773530521095811,-0.014088607605215747,-0.002457586841993689,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,209.23704149900004,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,27.019023895263672,26.186276364817537,38.18794188483957,,,,,,,,,,,,37,4.384355141403676,228.0837130542861,0.28354411303422006,available
performance_observation,yolo26s,detection,development,b148,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin;guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin;guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin"",""guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin"",""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.39647000007446637,0.40753480524311103,-0.011064805168644665,-0.011064805168644665,-0.011064805168644665,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,5.737347826943733,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,29.247045516967773,28.050049276895482,35.65056125672082,,,,,,,,,,,,50,4.7686065351636415,209.70486716109062,0.3667764884506428,available
performance_observation,yolo26s,detection,development,b181,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin;guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin;guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin"",""guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin"",""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.3948902006104294,0.40753480524311103,-0.012644604632681633,-0.012644604632681633,-0.012644604632681633,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,7.834741626982577,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,49.950313568115234,50.51708504536443,19.795283102775986,,,,,,,,,,,,134,6.113842970205346,163.56324571522532,0.8096950452218443,available
performance_observation,yolo26s,detection,development,b221,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin;guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin;guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin"",""guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin"",""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.35789463885672534,0.40753480524311103,-0.04964016638638569,-0.04964016638638569,-0.04964016638638569,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,6.59424237604253,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,26.96061134338379,25.355003541335464,39.43994716347531,,,,,,,,,,,,222,13.094879951213137,76.36572490359929,1.5728939304962646,available
performance_observation,yolo26s,detection,development,b001,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_structural_contract_field,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4083515860652551,0.40753480524311103,0.000816780822144092,0.00020778037508725495,0.0014622087961634444,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,326.5026436840417,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,27.766895294189453,15.99726676940918,62.51067850617162,,,,,,,,,,,,283,45.35157008611601,22.04995324530432,2.499916207819195,available
performance_observation,yolo26s,detection,development,b002,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_structural_contract_field,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.40847637568174006,0.40753480524311103,0.0009415704386290247,0.000109058195141773,0.0016349546421838472,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,241.80590470996685,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,19.501256942749023,11.916351318359375,83.91830462897752,,,,,,,,,,,,40,43.1383200176157,23.18124580631898,0.29459773222675306,available
performance_observation,yolo26s,detection,development,b005,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_structural_contract_field,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.40847637568174006,0.40753480524311103,0.0009415704386290247,0.000109058195141773,0.0016349546421838472,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,241.80590470996685,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,14.46218490600586,9.499406814575195,105.26973099685267,,,,,,,,,,,,11,35.708053811570345,28.004886664418933,0.06531953352650538,available
performance_observation,yolo26s,detection,development,b038,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_structural_contract_field,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.40844047505931824,0.40753480524311103,0.0009056698162072108,0.00010878439554427315,0.0016270156761698429,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,253.56990128499456,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,30.270767211914062,17.736339569091797,56.38141940756752,,,,,,,,,,,,1,5.700459279517279,175.42446160315018,-0.12771943044642609,available
performance_observation,yolo26s,detection,development,b042,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_structural_contract_field,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.40858832738212414,0.40753480524311103,0.0010535221390131078,0.00019319566203783472,0.0019389937921701977,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,217.8235274850158,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,15.206718444824219,7.689666748046875,130.04464728643714,,,,,,,,,,,,17,4.774524134242805,209.44495658279686,0.13750920157238175,available
performance_observation,yolo26s,detection,development,b118,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_structural_contract_field,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.40858832738212414,0.40753480524311103,0.0010535221390131078,0.00019319566203783472,0.0019389937921701977,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,217.8235274850158,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,16.294193267822266,8.872032165527344,112.71374825325164,,,,,,,,,,,,37,4.384355141403676,228.0837130542861,0.28354411303422006,available
performance_observation,yolo26s,detection,development,b148,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_structural_contract_field,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.40844047505931824,0.40753480524311103,0.0009056698162072108,0.00010878439554427315,0.0016270156761698429,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,253.56990128499456,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,16.133642196655273,9.303522109985352,107.48617439482545,,,,,,,,,,,,50,4.7686065351636415,209.70486716109062,0.3667764884506428,available
performance_observation,yolo26s,detection,development,b181,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_structural_contract_field,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4088287719843291,0.40753480524311103,0.0012939667412180667,0.00038497430235052987,0.0020682396264009827,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,251.54768383793999,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,19.36664581298828,11.826181411743164,84.5581481615883,,,,,,,,,,,,134,6.113842970205346,163.56324571522532,0.8096950452218443,available
performance_observation,yolo26s,detection,development,b221,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_structural_contract_field,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4084762956042276,0.40753480524311103,0.0009414903611165704,0.00010878587436775617,0.0016348594197964166,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,223.86177372199018,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,16.614389419555664,11.320686340332031,88.33386686435395,,,,,,,,,,,,222,13.094879951213137,76.36572490359929,1.5728939304962646,available
performance_observation,yolo26s,detection,development,full,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,full,fp16,{},,{},,unavailable,,,,,,,,,,generic,tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_structural_contract_field,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.40857467960222793,0.40753480524311103,0.001039874359116899,9.532078043264513e-05,0.0019260642276366386,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,218.93239822995383,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,12.450265884399414,12.450265884399414,80.3195698216399,,,,,,,,,,,,,,,,available
performance_observation,yolov7_paper,detection,development,full,deepx_m1,orin_nx_deepx_m1_01,,[],,deepx_m1_full,full,deepx_dxnn_sha256:12c2e2eedeb94be7127667f12901853d14648e4783c843718a5c5a63cadaf71f,{},,{},,unavailable,,,,,,,,,,generic,deepx_m1,True,True,,,,,,,,,,False,screening,pass,pass,,[],full_baseline_authoritative_source_source_conflict,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.45629326666562375,0.4520187916528286,0.004274475012795154,0.00030419767863843486,0.010466757800677714,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,124.87974605802447,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,,,,,,,,False,,[],,True,False,False,,False,contract_fail_or_unavailable,96.1584499804303,96.1584499804303,10.399502073957256,,,,,,,,,,,,,,,,available
performance_observation,yolov7_paper,detection,development,b001,deepx_m1_to_tensorrt,orin_nx_deepx_m1_01,,[],,deepx_m1_to_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,deepx_m1_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],endpoint_contract_incomplete,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4610581982409637,0.4520187916528286,0.009039406588135124,0.006125509255749843,0.01343919326646152,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,124.8835244019283,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,300.50063133239746,220.6490610462978,4.53208364113625,,,,,,,,,,,,307,59.95308487620061,16.679708843422116,21.376029681922258,available
performance_observation,yolov7_paper,detection,development,b002,deepx_m1_to_tensorrt,orin_nx_deepx_m1_01,,[],,deepx_m1_to_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,deepx_m1_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],endpoint_contract_incomplete,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.46109539502318764,0.4520187916528286,0.009076603370359038,0.006088864061219111,0.013616427070374885,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,126.67603472899646,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,195.35303115844727,124.74890339249016,8.016102529204273,,,,,,,,,,,,303,53.17994957453266,18.804079507418148,8.492883395091992,available
performance_observation,yolov7_paper,detection,development,b013,deepx_m1_to_tensorrt,orin_nx_deepx_m1_01,,[],,deepx_m1_to_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,deepx_m1_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],endpoint_contract_incomplete,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.45995121158502705,0.4520187916528286,0.007932419932198453,0.004592918900722268,0.012457272766972345,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.41035799204838,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,106.83979988098145,58.6862616068886,17.039763185096458,,,,,,,,,,,,40,24.7772786318513,40.35955743398291,0.4530198549685827,available
performance_observation,yolov7_paper,detection,development,b044,deepx_m1_to_tensorrt,orin_nx_deepx_m1_01,,[],,deepx_m1_to_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,deepx_m1_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],endpoint_contract_incomplete,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.46017623651929485,0.4520187916528286,0.008157444866466246,0.0049726171891072545,0.012946342119026432,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.74068198702298,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,79.06785011291504,43.673666917880915,22.89709270074089,,,,,,,,,,,,1,7.520637690937109,132.96744785419853,-0.13784181518375938,available
performance_observation,yolov7_paper,detection,development,b049,deepx_m1_to_tensorrt,orin_nx_deepx_m1_01,,[],,deepx_m1_to_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,deepx_m1_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],endpoint_contract_incomplete,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.45958521365861194,0.4520187916528286,0.007566422005783335,0.00430260072868805,0.012935784842634489,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.10512458300218,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,92.64183044433594,51.94877595235796,19.249731714893464,,,,,,,,,,,,25,7.9683863802955655,125.49592254622921,0.27936909258355547,available
performance_observation,yolov7_paper,detection,development,b065,deepx_m1_to_tensorrt,orin_nx_deepx_m1_01,,[],,deepx_m1_to_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,deepx_m1_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],endpoint_contract_incomplete,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4588639991570007,0.4520187916528286,0.006845207504172113,0.003717716913724048,0.012112444158179083,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.61712991294917,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,135.68243980407715,92.30301443629129,10.83388236134165,,,,,,,,,,,,249,9.626015446271499,103.88514391874739,2.214804263110367,available
