request_id,result_class,match_status,join_mode,model_id,quality_case_id,quality_variant,source_run_id,source_setup_id,source_request,source_request_sha256,technical_status,scientific_status,decision,logical_case_id,logical_run_id,logical_backend,logical_variant,selected_representation_setup_id,selected_representation_source_path,central_result_sha256,candidate_predictions_sha256,reference_predictions_sha256,primary_metric,primary_candidate,primary_reference,primary_delta,primary_ci_low,primary_ci_high,primary_margin,sample_count
resnet50:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:7f9b38f5ce111e14e95aa9a3d8779f73d3284f0c4ca1ccca07f473f1e40e518d,primary,matched,exact_setup,resnet50,b027,composed,hailo8_to_trt,orin_nx_hailo8_01,models/resnet50/benchmark_results/quality_inputs/orin_nx_hailo8_01/results/b027/results_hailo8_to_trt/task_quality_inputs/composed_request.json,7f9b38f5ce111e14e95aa9a3d8779f73d3284f0c4ca1ccca07f473f1e40e518d,completed,inconclusive,inconclusive,b027,hailo8_to_trt,hailo8_to_tensorrt,split,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/resnet50/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b027/results_hailo8_to_trt/validation_report.json,05bc43f45ce2e703efd54e4ee9a4516776f11e03454b70f8d6a8a3871d155d12,bef1bb9c3907fc064c116a5d1a84284587af7f8d8e9916842f550c846608e448,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,top1_accuracy,0.808,0.812,-0.004,-0.014,0.008,0.01,500
mobilenet_v3_large:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:0e26ecff175b577b716b5e1600f0a0fe2bfd3a8acbfa79b3e6a5845e959ecf5c,primary,matched,exact_setup,mobilenet_v3_large,b008,composed,hailo8_to_trt,orin_nx_hailo8_01,models/mobilenet_v3_large/benchmark_results/quality_inputs/orin_nx_hailo8_01/results/b008/results_hailo8_to_trt/task_quality_inputs/composed_request.json,0e26ecff175b577b716b5e1600f0a0fe2bfd3a8acbfa79b3e6a5845e959ecf5c,completed,fail,fail,b008,hailo8_to_trt,hailo8_to_tensorrt,split,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b008/results_hailo8_to_trt/validation_report.json,f0d789469708bfa8f370db9d41a0242d9acb1e59ba4cc9b8236d999df0a9aaa3,e744fa37066c0649430d497276d62b492490c4b11194be841f8bbaa051dc825f,948fa947a0a131691bb9d8b8f9b568458e68eb0952118785abb53d3f1ed24dfe,top1_accuracy,0.712,0.736,-0.024,-0.024,-0.024,0.01,500
resnet50:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:8238038c50e8cddd3995456cbdfa70ce39bd0e4aebb726d0dfde87e5117af585,primary,matched,exact_setup,resnet50,b119,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/resnet50/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b119/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,8238038c50e8cddd3995456cbdfa70ce39bd0e4aebb726d0dfde87e5117af585,completed,fail,fail,b119,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/resnet50/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b119/results_deepx_m1_to_tensorrt/validation_report.json,0d37b18b10ba540ff3659d654d2b6a6a3fb8f57e68f8dd17de43bdc974063043,f8818f7905ba23bd9b8efa1ee88f0bd0c13f99f985b40116cbb3601e733e9f04,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,top1_accuracy,0.76,0.812,-0.052,-0.052,-0.052,0.01,500
mobilenet_v3_large:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:e5417f852d7ed4f4084807e2802d61fc9c6e628f6bd5c6881ebdec0bb991f2e1,primary,matched,carried_setup,mobilenet_v3_large,b135,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/mobilenet_v3_large/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b135/results_ort_tensorrt/task_quality_inputs/composed_request.json,e5417f852d7ed4f4084807e2802d61fc9c6e628f6bd5c6881ebdec0bb991f2e1,completed,pass,pass,b135,ort_tensorrt,tensorrt,split,,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_ort_tensorrt_auto.json,6c8e87037a2f966c9d9ace7265397d42fcacb166d75a3ff6140e8b5cd43fcfe7,d60e266b3b4bf99da72b32fdd9472baf3e8f43655cc68e3d97f418fc86cdc442,948fa947a0a131691bb9d8b8f9b568458e68eb0952118785abb53d3f1ed24dfe,top1_accuracy,0.736,0.736,0.0,0.0,0.0,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:2c9eaa7e588bc421b5b3fcf0400299018dce9b2bbc7bc4eb1bd216a484ee25b2,primary,matched,exact_setup,yolov7_paper,b155,composed,hailo8_to_trt,orin_nx_hailo8_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_hailo8_01/results/b155/results_hailo8_to_trt/task_quality_inputs/composed_request.json,2c9eaa7e588bc421b5b3fcf0400299018dce9b2bbc7bc4eb1bd216a484ee25b2,completed,pass,pass,b155,hailo8_to_trt,hailo8_to_tensorrt,split,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b155/results_hailo8_to_trt/validation_report.json,041307ba7fe4796e764f2c95864f823e9dfec7b43971e264d2cdbe5011da8efc,3bcc97b724c1ad5607decf61167303c9f894be760f1d8824cf0dbb8cfc7d3375,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.4591742136663214,0.4520187916528286,0.007155422013492785,0.0019197340055277048,0.01196721297519531,0.01,500
regnet_x_1_6gf:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:b65288d62ec1e6371ff04114a35b90543388cc3b03a88e1139d54f06d8246a28,primary,matched,exact_setup,regnet_x_1_6gf,b102,composed,hailo8_to_trt,orin_nx_hailo8_01,models/regnet_x_1_6gf/benchmark_results/quality_inputs/orin_nx_hailo8_01/results/b102/results_hailo8_to_trt/task_quality_inputs/composed_request.json,b65288d62ec1e6371ff04114a35b90543388cc3b03a88e1139d54f06d8246a28,completed,fail,fail,b102,hailo8_to_trt,hailo8_to_tensorrt,split,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b102/results_hailo8_to_trt/validation_report.json,5c8ce7b2e22f3a7324a2ee94cfa740a8c00b2fa6a2dbbf22c26195244777b41b,6f9e2dd9afce22b74f257a953bbcd82ce10a2a33f330618b8d6d469ceaed0da1,99c4d034efb04f6064b29348e3021f43cecb006b2aac51a2b53e1c997860d7f8,top1_accuracy,0.756,0.784,-0.028,-0.028,-0.028,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:9e11aa12acd7076313802dd9b200eaba30c52db6de4e68b29a9d6857e4ecfdf9,primary,matched,exact_setup,yolov7_paper,b088,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b088/results_ort_tensorrt/task_quality_inputs/composed_request.json,9e11aa12acd7076313802dd9b200eaba30c52db6de4e68b29a9d6857e4ecfdf9,completed,pass,pass,b088,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b088/results_ort_tensorrt/validation_report.json,3f140fc9c10d255a849964389cbbaba9b04f7025f1277b16800b50c724551e25,eec768cbe324dbc5cb5a9155460f953ff4bfbba707e056d4c425707705488dd0,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.46102693984589294,0.4520187916528286,0.009008148193064336,0.006374171933569537,0.013376174882628064,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:8ae369afe1ebf0d5ad9788d0b6f935e5a2bec30ea2aff4a7b5096a686af8cef8,primary,matched,exact_setup,yolov7_paper,b114,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b114/results_ort_tensorrt/task_quality_inputs/composed_request.json,8ae369afe1ebf0d5ad9788d0b6f935e5a2bec30ea2aff4a7b5096a686af8cef8,completed,pass,pass,b114,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b114/results_ort_tensorrt/validation_report.json,a2dd70976906e8c3d05096f321dd69814f6aa63489bdf7ee9d6e806086b4a459,43a489d4bce22ac1659da4a0c8e11b0a92eeb7d63be17b90dd8a982168c4a449,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.46111439598088,0.4520187916528286,0.009095604328051399,0.006392223433503716,0.013436977786413676,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:3f77efe3e0f603160d9740e2c8508149e2bd35f7c5f6511952246482e9d21154,primary,matched,exact_setup,yolov7_paper,b088,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b088/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,3f77efe3e0f603160d9740e2c8508149e2bd35f7c5f6511952246482e9d21154,completed,pass,pass,b088,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b088/results_deepx_m1_to_tensorrt/validation_report.json,7ff80698f6987f9c12e71c321f7ea69649aa86d5adeb3a50e27b7a3e8003b626,0db1130883279912444cae1e0dfb6bbb275bb067e93691c27a31e79290d0c8e4,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.4591462479168456,0.4520187916528286,0.007127456264017007,0.003406830269137836,0.012063703383125386,0.01,500
resnet50:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:5c309452c42a7e875317992e1e333115538946d9d22d3a3a2b87cdd1e2f1fc85,primary,matched,exact_setup,resnet50,b068,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/resnet50/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b068/results_ort_tensorrt/task_quality_inputs/composed_request.json,5c309452c42a7e875317992e1e333115538946d9d22d3a3a2b87cdd1e2f1fc85,completed,pass,pass,b068,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/resnet50/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b068/results_ort_tensorrt/validation_report.json,6cd8b5b18109aa0dd04e7229d02139d00bd20886d058bb8b0f27a4f27340a124,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:90c5411a56fa72500a9cd69b0fff9fd13fb3c3ec5ec66c59c0cb204992c89bbc,primary,matched,exact_setup,yolov7_paper,b222,composed,hailo8_to_trt,orin_nx_hailo8_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_hailo8_01/results/b222/results_hailo8_to_trt/task_quality_inputs/composed_request.json,90c5411a56fa72500a9cd69b0fff9fd13fb3c3ec5ec66c59c0cb204992c89bbc,completed,pass,pass,b222,hailo8_to_trt,hailo8_to_tensorrt,split,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b222/results_hailo8_to_trt/validation_report.json,8a6c5a920f645321003ebab126287cc90427247ebf30ecee83eed9534c50162d,dec9ca80bec78fb4e46a524b317e38e4b04fca08e094e0e7c54d1c6dbed48bc9,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.457985521055675,0.4520187916528286,0.005966729402846427,0.0005418115872028304,0.011871474366259401,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:60bb5dd1f44bf02514e1a9aae9fe9197fd5990c43aed1164e7dfec471a4ae7eb,primary,matched,exact_setup,yolov7_paper,b186,composed,hailo8_to_trt,orin_nx_hailo8_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_hailo8_01/results/b186/results_hailo8_to_trt/task_quality_inputs/composed_request.json,60bb5dd1f44bf02514e1a9aae9fe9197fd5990c43aed1164e7dfec471a4ae7eb,completed,inconclusive,inconclusive,b186,hailo8_to_trt,hailo8_to_tensorrt,split,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b186/results_hailo8_to_trt/validation_report.json,baec636d0f336727afefadba691eb72a7fcc5047881f66ebd948aa670f712016,1a5a7040e0c317efbc55102b1833c52e72779e10c74a2134f7c3ae6424cd3328,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.45198745152235287,0.4520187916528286,-3.134013047573214e-05,-0.006666955409836149,0.0060867604611625535,0.01,500
mobilenet_v3_large:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:bbeec9c45d83b9ed0550af8fe0597f8278e9e5548df7305c94a9015a1a91834f,primary,matched,exact_setup,mobilenet_v3_large,b074,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/mobilenet_v3_large/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b074/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,bbeec9c45d83b9ed0550af8fe0597f8278e9e5548df7305c94a9015a1a91834f,completed,fail,fail,b074,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b074/results_deepx_m1_to_tensorrt/validation_report.json,7cfeadebe15d756711bac05c2f6cf66586b626b62757e77e61dcfb7a2f6db134,b661094b8d3949d33cb6df2d768f9713af429e6cd8b4710bac680d51138f5316,948fa947a0a131691bb9d8b8f9b568458e68eb0952118785abb53d3f1ed24dfe,top1_accuracy,0.684,0.736,-0.052,-0.052,-0.052,0.01,500
regnet_x_1_6gf:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:165cb9c107a264094fa0413b861b0fabd5ea0c29f90d9e0138319ba39bc260b3,primary,matched,exact_setup,regnet_x_1_6gf,b131,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/regnet_x_1_6gf/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b131/results_ort_tensorrt/task_quality_inputs/composed_request.json,165cb9c107a264094fa0413b861b0fabd5ea0c29f90d9e0138319ba39bc260b3,completed,pass,pass,b131,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b131/results_ort_tensorrt/validation_report.json,9a9aa2bdc9d788d032d7478848e80d2df1f817232e3aacf40f1755e85e5e82d9,99c4d034efb04f6064b29348e3021f43cecb006b2aac51a2b53e1c997860d7f8,99c4d034efb04f6064b29348e3021f43cecb006b2aac51a2b53e1c997860d7f8,top1_accuracy,0.784,0.784,0.0,0.0,0.0,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:31d41f60b53a33dc7fa9c7cf77dd109d83f5fdce48ef9fcd5812d427c0a70e71,primary,matched,exact_setup,yolov7_paper,b114,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b114/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,31d41f60b53a33dc7fa9c7cf77dd109d83f5fdce48ef9fcd5812d427c0a70e71,completed,pass,pass,b114,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b114/results_deepx_m1_to_tensorrt/validation_report.json,34944889687f085e1dd2c21429204643a17113111f990c82b15fa0cc0783d648,9a1c3c739d04c42c3cf6a57ab9e71ab02788d70a3b94df2259c1cd2b63e80864,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.4596399703546252,0.4520187916528286,0.007621178701796627,0.003721779099656117,0.012304229286485514,0.01,500
regnet_x_1_6gf:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:c7eb21f834597173e78f65ad87be67ba00ab3e3e9a9e4386e08770163b1e860e,primary,matched,exact_setup,regnet_x_1_6gf,b060,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/regnet_x_1_6gf/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b060/results_ort_tensorrt/task_quality_inputs/composed_request.json,c7eb21f834597173e78f65ad87be67ba00ab3e3e9a9e4386e08770163b1e860e,completed,pass,pass,b060,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b060/results_ort_tensorrt/validation_report.json,b1584511eaf3827f998ccb5aeea6b74d1b50b614eb9483cee0551d2d8334de91,99c4d034efb04f6064b29348e3021f43cecb006b2aac51a2b53e1c997860d7f8,99c4d034efb04f6064b29348e3021f43cecb006b2aac51a2b53e1c997860d7f8,top1_accuracy,0.784,0.784,0.0,0.0,0.0,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:dbb5b432420de21cf9c0df22d35f7cb2a64a658930635e654d917494b876c05a,primary,matched,exact_setup,yolov7_paper,b134,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b134/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,dbb5b432420de21cf9c0df22d35f7cb2a64a658930635e654d917494b876c05a,completed,pass,pass,b134,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b134/results_deepx_m1_to_tensorrt/validation_report.json,b65c89f4554e05c7804ac2262f003dfbd31d2bfadd2f14789b8d82a70b197a9a,0022a07f606899269ed5aaff1d4663649670c5341285d06eff59f920c4c58468,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.4584668666915507,0.4520187916528286,0.006448075038722079,0.002665130458924439,0.011830175928528149,0.01,500
regnet_x_1_6gf:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:698e0790f8bfdc757fbf029eb0686f243076040e7829adf8dd2b4e30ca155f93,primary,matched,exact_setup,regnet_x_1_6gf,b086,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/regnet_x_1_6gf/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b086/results_ort_tensorrt/task_quality_inputs/composed_request.json,698e0790f8bfdc757fbf029eb0686f243076040e7829adf8dd2b4e30ca155f93,completed,pass,pass,b086,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b086/results_ort_tensorrt/validation_report.json,cdf62012234efb28145a10d99eeb2f3d9619fc0cf3803f422d6c99611780d33a,6a0df0a309c0016f24828928f84fde600cc3157135ffffcb7bc6c7deb891871f,99c4d034efb04f6064b29348e3021f43cecb006b2aac51a2b53e1c997860d7f8,top1_accuracy,0.782,0.784,-0.002,-0.006,0.0,0.01,500
mobilenet_v3_large:classification:full:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:6247dd537a9baf3435c18651af195f660d4bcaddd3dd337d67e8d13203ae9523,primary,matched,carried_setup,mobilenet_v3_large,full,full,deepx_m1_full,orin_nx_deepx_m1_01,models/mobilenet_v3_large/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/deepx_m1_full/task_quality_inputs/full_request.json,6247dd537a9baf3435c18651af195f660d4bcaddd3dd337d67e8d13203ae9523,completed,inconclusive,inconclusive,full,deepx_m1_full,deepx_m1,full,,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/benchmark_results_deepx_m1_full_auto.json,729f8d64406c01fa3d43fd5fd0f8347e82ca0365278c62afed567f16b304c6e9,3cc1c34cd66769effc49446c399ea15f7d73fb0d5c8987e0b36e1899a30c5868,948fa947a0a131691bb9d8b8f9b568458e68eb0952118785abb53d3f1ed24dfe,top1_accuracy,0.726,0.736,-0.01,-0.028,0.006099999999999909,0.01,500
mobilenet_v3_large:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:399a59b3aa7cc234dc6eb66a1d26ef6a65af9b20fe08a89f58e001fcfd125a65,primary,matched,exact_setup,mobilenet_v3_large,b045,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/mobilenet_v3_large/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b045/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,399a59b3aa7cc234dc6eb66a1d26ef6a65af9b20fe08a89f58e001fcfd125a65,completed,fail,fail,b045,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b045/results_deepx_m1_to_tensorrt/validation_report.json,6882a3b26269c21fbf199ebd7155eb27684a4408633a59485d4d64b4d10176ca,6bdc6cdd4398e42abca4599c0d5fdadf7bca9191f3cb49846fe30285130f964c,948fa947a0a131691bb9d8b8f9b568458e68eb0952118785abb53d3f1ed24dfe,top1_accuracy,0.02,0.736,-0.716,-0.716,-0.716,0.01,500
regnet_x_1_6gf:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:efe553335ba03eb2b1b8839772b5099088e99529d0944253d01d2da5441f5425,primary,matched,exact_setup,regnet_x_1_6gf,b001,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/regnet_x_1_6gf/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b001/results_ort_tensorrt/task_quality_inputs/composed_request.json,efe553335ba03eb2b1b8839772b5099088e99529d0944253d01d2da5441f5425,completed,pass,pass,b001,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b001/results_ort_tensorrt/validation_report.json,807e5630a24e784206c4e4edb27172384f891383679cb548a8419a7e5264186f,99c4d034efb04f6064b29348e3021f43cecb006b2aac51a2b53e1c997860d7f8,99c4d034efb04f6064b29348e3021f43cecb006b2aac51a2b53e1c997860d7f8,top1_accuracy,0.784,0.784,0.0,0.0,0.0,0.01,500
